,Unnamed: 0,geohash,datetime,latitude,longitude,advertiser_id,horizontal_accuracy,carrier,model,wifi_ssid,wifi_bssid,date,timediff,next_latitude,next_longitude,distance,speed,weights
6326,359770,c25r5udt85,2018-04-08 10:46:54,46.25615,-119.01145,60670673-2052-f998-ba54-b7ad8a138844,1.56,55,Note 6,,,2018-04-08 10:46:54,45.0,46.25395,-119.016402,0.4525533656889174,36.20426925511339,1.0
6327,361209,c25r5sqbuc,2018-04-08 10:47:39,46.25395,-119.016402,60670673-2052-f998-ba54-b7ad8a138844,2.33,55,Note 6,,,2018-04-08 10:47:39,27.0,46.25264,-119.01937,0.27073131330066535,36.09750844008872,1.0
6328,362097,c25r5sh9pt,2018-04-08 10:48:06,46.25264,-119.01937,60670673-2052-f998-ba54-b7ad8a138844,3.98,55,Note 6,,,2018-04-08 10:48:06,3.0,46.252496,-119.019701,0.03006830131331123,36.08196157597347,0.3
6329,362212,c25r5sh2rf,2018-04-08 10:48:09,46.252496,-119.019701,60670673-2052-f998-ba54-b7ad8a138844,1.33,55,Note 6,,,2018-04-08 10:48:09,13.0,46.2518,-119.021131,0.1344581018961417,37.23455129431617,1.0
6330,362633,c25r5egkq8,2018-04-08 10:48:22,46.2518,-119.021131,60670673-2052-f998-ba54-b7ad8a138844,7.17,55,Note 6,,,2018-04-08 10:48:22,16.0,46.251082,-119.022891,0.15712312360110683,35.352702810249035,1.0
6331,363130,c25r5ef0jd,2018-04-08 10:48:38,46.251082,-119.022891,60670673-2052-f998-ba54-b7ad8a138844,2.51,55,Note 6,,,2018-04-08 10:48:38,3.0,46.25093,-119.023221,0.03048791726976587,36.58550072371904,0.3
6332,363234,c25r5e9zjy,2018-04-08 10:48:41,46.25093,-119.023221,60670673-2052-f998-ba54-b7ad8a138844,3.08,55,Note 6,,,2018-04-08 10:48:41,9.0,46.250498,-119.0242,0.08929785982625268,35.719143930501076,1.0
6333,363561,c25r5e9hxj,2018-04-08 10:48:50,46.250498,-119.0242,60670673-2052-f998-ba54-b7ad8a138844,5.66,55,Note 6,,,2018-04-08 10:48:50,6.0,46.250205,-119.0248,0.05647949822936448,33.88769893761869,1.0
6334,363734,c25r5e8fcp,2018-04-08 10:48:56,46.250205,-119.0248,60670673-2052-f998-ba54-b7ad8a138844,0.95,55,Note 6,,,2018-04-08 10:48:56,11.0,46.2496,-119.026081,0.11928058223574284,39.037281458970384,1.0
6335,364075,c25r57rz7q,2018-04-08 10:49:07,46.2496,-119.026081,60670673-2052-f998-ba54-b7ad8a138844,1.39,55,Note 6,,,2018-04-08 10:49:07,9.0,46.249231,-119.02707,0.08641063390412673,34.564253561650695,1.0
6336,364384,c25r57rjk1,2018-04-08 10:49:16,46.249231,-119.02707,60670673-2052-f998-ba54-b7ad8a138844,3.37,55,Note 6,,,2018-04-08 10:49:16,7.0,46.2488,-119.02784,0.07617383657689421,39.17511595383131,1.0
6337,364606,c25r57qdf3,2018-04-08 10:49:23,46.2488,-119.02784,60670673-2052-f998-ba54-b7ad8a138844,2.25,55,Note 6,,,2018-04-08 10:49:23,16.0,46.24811,-119.0296,0.15557064835206455,35.00339587921452,1.0
6338,365114,c25r57jqc2,2018-04-08 10:49:39,46.24811,-119.0296,60670673-2052-f998-ba54-b7ad8a138844,6.12,55,Note 6,,,2018-04-08 10:49:39,5.0,46.247866,-119.0301,0.04705693677731681,33.880994479668104,0.5
6339,365300,c25r57hvme,2018-04-08 10:49:44,46.247866,-119.0301,60670673-2052-f998-ba54-b7ad8a138844,4.53,55,Note 6,,,2018-04-08 10:49:44,33.0,46.2462,-119.03378,0.33822457944385975,36.89722684842106,1.0
6340,366380,c25r56f5xu,2018-04-08 10:50:17,46.2462,-119.03378,60670673-2052-f998-ba54-b7ad8a138844,1.09,55,Note 6,,,2018-04-08 10:50:17,4.0,46.246063,-119.03422,0.03710645067002986,33.39580560302687,0.4
6341,366533,c25r56cfvd,2018-04-08 10:50:21,46.246063,-119.03422,60670673-2052-f998-ba54-b7ad8a138844,1.74,55,Note 6,,,2018-04-08 10:50:21,31.0,46.244553,-119.037629,0.31131074311053186,36.15221532896499,1.0
6342,367481,c25r54x6n1,2018-04-08 10:50:52,46.244553,-119.037629,60670673-2052-f998-ba54-b7ad8a138844,6.64,55,Note 6,,,2018-04-08 10:50:52,9.0,46.244114,-119.038619,0.09043724949440336,36.17489979776134,1.0
6343,367770,c25r54qxrp,2018-04-08 10:51:01,46.244114,-119.038619,60670673-2052-f998-ba54-b7ad8a138844,5.16,55,Note 6,,,2018-04-08 10:51:01,5.0,46.24387,-119.03916,0.049668673731303334,35.7614450865384,0.5
6344,367925,c25r54qq4d,2018-04-08 10:51:06,46.24387,-119.03916,60670673-2052-f998-ba54-b7ad8a138844,5.06,55,Note 6,,,2018-04-08 10:51:06,13.0,46.2432,-119.040599,0.13340297506330268,36.942362325222284,1.0
6345,368344,c25r54m60v,2018-04-08 10:51:19,46.2432,-119.040599,60670673-2052-f998-ba54-b7ad8a138844,2.44,55,Note 6,,,2018-04-08 10:51:19,3.0,46.243091,-119.040929,0.028123458907406525,33.748150688887826,0.3
6346,368443,c25r54m192,2018-04-08 10:51:22,46.243091,-119.040929,60670673-2052-f998-ba54-b7ad8a138844,3.14,55,Note 6,,,2018-04-08 10:51:22,3.0,46.24294,-119.0412,0.026762814483372,32.1153773800464,0.3
6347,368542,c25r54kbdu,2018-04-08 10:51:25,46.24294,-119.0412,60670673-2052-f998-ba54-b7ad8a138844,4.83,55,Note 6,,,2018-04-08 10:51:25,30.0,46.24152,-119.044573,0.3036736227177246,36.44083472612695,1.0
6348,369553,c25r5442kk,2018-04-08 10:51:55,46.24152,-119.044573,60670673-2052-f998-ba54-b7ad8a138844,4.87,55,Note 6,,,2018-04-08 10:51:55,3.0,46.241411,-119.044917,0.029099415633537462,34.91929876024495,0.3
6349,369621,c25r51fpsr,2018-04-08 10:51:58,46.241411,-119.044917,60670673-2052-f998-ba54-b7ad8a138844,6.09,55,Note 6,,,2018-04-08 10:51:58,17.0,46.2411,-119.046944,0.15967613604504519,33.81376998600957,1.0
6350,370158,c25r51btvj,2018-04-08 10:52:15,46.2411,-119.046944,60670673-2052-f998-ba54-b7ad8a138844,2.55,55,Note 6,,,2018-04-08 10:52:15,5.0,46.241244,-119.047541,0.048624385801044966,35.009557776752374,0.5
6351,370306,c25r51bnz0,2018-04-08 10:52:20,46.241244,-119.047541,60670673-2052-f998-ba54-b7ad8a138844,6.47,55,Note 6,,,2018-04-08 10:52:20,15.0,46.24155,-119.04931,0.14023508472528148,33.656420334067555,1.0
6352,370852,c25r4fnbw1,2018-04-08 10:52:35,46.24155,-119.04931,60670673-2052-f998-ba54-b7ad8a138844,3.83,55,Note 6,,,2018-04-08 10:52:35,13.0,46.24164,-119.050876,0.12084756838484241,33.465480475802515,1.0
6353,371218,c25r4fjc1d,2018-04-08 10:52:48,46.24164,-119.050876,60670673-2052-f998-ba54-b7ad8a138844,5.92,55,Note 6,,,2018-04-08 10:52:48,33.0,46.2404,-119.0546,0.3178580277559056,34.675421209735156,1.0
6354,372260,c25r4cg1fg,2018-04-08 10:53:21,46.2404,-119.0546,60670673-2052-f998-ba54-b7ad8a138844,4.1,55,Note 6,,,2018-04-08 10:53:21,33.0,46.23886,-119.058263,0.3296733227218625,35.96436247874864,1.0
6355,373313,c25r4c82vk,2018-04-08 10:53:54,46.23886,-119.058263,60670673-2052-f998-ba54-b7ad8a138844,5.84,55,Note 6,,,2018-04-08 10:53:54,14.0,46.23818,-119.059802,0.1404527986512942,36.11643393890422,1.0
6356,373718,c25r49rkct,2018-04-08 10:54:08,46.23818,-119.059802,60670673-2052-f998-ba54-b7ad8a138844,3.17,55,Note 6,,,2018-04-08 10:54:08,3.0,46.237997,-119.0601,0.03064885375014335,36.778624500172015,0.3
6357,373827,c25r49r5fe,2018-04-08 10:54:11,46.237997,-119.0601,60670673-2052-f998-ba54-b7ad8a138844,4.6,55,Note 6,,,2018-04-08 10:54:11,12.0,46.23688,-119.060974,0.14122780671765459,42.36834201529637,1.0
6358,374197,c25r49nmq5,2018-04-08 10:54:23,46.23688,-119.060974,60670673-2052-f998-ba54-b7ad8a138844,7.69,55,Note 6,,,2018-04-08 10:54:23,7.0,46.236044,-119.06102,0.09302626827417128,47.84208082671666,1.0
6359,374401,c25r49n2mp,2018-04-08 10:54:30,46.236044,-119.06102,60670673-2052-f998-ba54-b7ad8a138844,5.33,55,Note 6,,,2018-04-08 10:54:30,8.0,46.2351,-119.06117,0.10560010701388801,47.52004815624961,1.0
6360,374650,c25r48y6cx,2018-04-08 10:54:38,46.2351,-119.06117,60670673-2052-f998-ba54-b7ad8a138844,3.82,55,Note 6,,,2018-04-08 10:54:38,5.0,46.234615,-119.0615,0.05960384315571509,42.91476707211486,1.0
6361,374790,c25r48y01u,2018-04-08 10:54:43,46.234615,-119.0615,60670673-2052-f998-ba54-b7ad8a138844,3.39,55,Note 6,,,2018-04-08 10:54:43,5.0,46.23408,-119.06178,0.06326752895022227,45.55262084416003,1.0
6362,374948,c25r48tv53,2018-04-08 10:54:48,46.23408,-119.06178,60670673-2052-f998-ba54-b7ad8a138844,5.96,55,Note 6,,,2018-04-08 10:54:48,16.0,46.233716,-119.063464,0.13570206405374735,30.532964412093154,1.0
6363,375386,c25r48sduj,2018-04-08 10:55:04,46.233716,-119.063464,60670673-2052-f998-ba54-b7ad8a138844,6.7,55,Note 6,,,2018-04-08 10:55:04,21.0,46.23373,-119.06599,0.19429493903860465,33.307703835189365,1.0
6364,376011,c25r48dfcr,2018-04-08 10:55:25,46.23373,-119.06599,60670673-2052-f998-ba54-b7ad8a138844,5.15,55,Note 6,,,2018-04-08 10:55:25,18.0,46.2337,-119.068156,0.1666325289783726,33.32650579567452,1.0
6365,376580,c25r4894yf,2018-04-08 10:55:43,46.2337,-119.068156,60670673-2052-f998-ba54-b7ad8a138844,6.58,55,Note 6,,,2018-04-08 10:55:43,16.0,46.2337,-119.07,0.14183235664214516,31.912280244482663,1.0
6366,377104,c25r42xfgf,2018-04-08 10:55:59,46.2337,-119.07,60670673-2052-f998-ba54-b7ad8a138844,7.25,55,Note 6,,,2018-04-08 10:55:59,9.0,46.233787,-119.071163,0.08997434427623695,35.98973771049478,1.0
6367,377368,c25r42x52f,2018-04-08 10:56:08,46.233787,-119.071163,60670673-2052-f998-ba54-b7ad8a138844,1.81,55,Note 6,,,2018-04-08 10:56:08,18.0,46.233807,-119.0733,0.16438338238683214,32.87667647736643,1.0
6368,377916,c25r42t7rn,2018-04-08 10:56:26,46.233807,-119.0733,60670673-2052-f998-ba54-b7ad8a138844,3.73,55,Note 6,,,2018-04-08 10:56:26,5.0,46.2338,-119.07393,0.048462955109698065,34.89332767898261,0.5
6369,378044,c25r42t52k,2018-04-08 10:56:31,46.2338,-119.07393,60670673-2052-f998-ba54-b7ad8a138844,7.1,55,Note 6,,,2018-04-08 10:56:31,16.0,46.23383,-119.075855,0.14809978757541947,33.32245220446938,1.0
6370,378518,c25r42eee6,2018-04-08 10:56:47,46.23383,-119.075855,60670673-2052-f998-ba54-b7ad8a138844,7.01,55,Note 6,,,2018-04-08 10:56:47,9.0,46.23384,-119.076938,0.08330679234236336,33.32271693694535,1.0
6371,378810,c25r42dgdh,2018-04-08 10:56:56,46.23384,-119.076938,60670673-2052-f998-ba54-b7ad8a138844,7.41,55,Note 6,,,2018-04-08 10:56:56,5.0,46.2338,-119.07753,0.045750658460455666,32.94047409152808,0.5
6372,378941,c25r42d7kk,2018-04-08 10:57:01,46.2338,-119.07753,60670673-2052-f998-ba54-b7ad8a138844,6.34,55,Note 6,,,2018-04-08 10:57:01,18.0,46.23348,-119.0796,0.16314308345879472,32.62861669175894,1.0
6373,379463,c25r428cs1,2018-04-08 10:57:19,46.23348,-119.0796,60670673-2052-f998-ba54-b7ad8a138844,1.85,55,Note 6,,,2018-04-08 10:57:19,15.0,46.233,-119.08141,0.14909894532385617,35.783746877725484,1.0
6374,379928,c25r40rwdp,2018-04-08 10:57:34,46.233,-119.08141,60670673-2052-f998-ba54-b7ad8a138844,5.28,55,Note 6,,,2018-04-08 10:57:34,26.0,46.23234,-119.08446,0.24580811197394445,34.03496935023846,1.0
6375,380702,c25r40m6fu,2018-04-08 10:58:00,46.23234,-119.08446,60670673-2052-f998-ba54-b7ad8a138844,6.64,55,Note 6,,,2018-04-08 10:58:00,6.0,46.23217,-119.085162,0.05720936195366931,34.32561717220158,1.0
6376,380862,c25r40kcft,2018-04-08 10:58:06,46.23217,-119.085162,60670673-2052-f998-ba54-b7ad8a138844,7.19,55,Note 6,,,2018-04-08 10:58:06,9.0,46.2319,-119.08621,0.0860193715884077,34.40774863536308,1.0
6377,381106,c25r40k064,2018-04-08 10:58:15,46.2319,-119.08621,60670673-2052-f998-ba54-b7ad8a138844,6.14,55,Note 6,,,2018-04-08 10:58:15,14.0,46.231533,-119.087854,0.13287549888962133,34.16798542875977,1.0
6378,381487,c25r404y5y,2018-04-08 10:58:29,46.231533,-119.087854,60670673-2052-f998-ba54-b7ad8a138844,5.16,55,Note 6,,,2018-04-08 10:58:29,40.0,46.230421,-119.092536,0.38077216058737345,34.26949445286361,1.0
6379,382540,c25qczzrwz,2018-04-08 10:59:09,46.230421,-119.092536,60670673-2052-f998-ba54-b7ad8a138844,6.29,55,Note 6,,,2018-04-08 10:59:09,8.0,46.2301,-119.09347,0.08022180906200514,36.099814077902316,1.0
6380,382750,c25qczyvc5,2018-04-08 10:59:17,46.2301,-119.09347,60670673-2052-f998-ba54-b7ad8a138844,2.33,55,Note 6,,,2018-04-08 10:59:17,21.0,46.2296,-119.09593,0.19722428413876886,33.8098772809318,1.0
6381,383300,c25qczufzw,2018-04-08 10:59:38,46.2296,-119.09593,60670673-2052-f998-ba54-b7ad8a138844,6.51,55,Note 6,,,2018-04-08 10:59:38,16.0,46.22917,-119.0978,0.15158200778338185,34.10595175126092,1.0
6382,383702,c25qczg8kj,2018-04-08 10:59:54,46.22917,-119.0978,60670673-2052-f998-ba54-b7ad8a138844,2.02,55,Note 6,,,2018-04-08 10:59:54,12.0,46.22883,-119.099207,0.11464267756517776,34.392803269553326,1.0
6383,384013,c25qczdw7q,2018-04-08 11:00:06,46.22883,-119.099207,60670673-2052-f998-ba54-b7ad8a138844,3.59,55,Note 6,,,2018-04-08 11:00:06,13.0,46.22847,-119.100729,0.12373065227406804,34.26387293743423,1.0
6384,384325,c25qcz9krg,2018-04-08 11:00:19,46.22847,-119.100729,60670673-2052-f998-ba54-b7ad8a138844,2.92,55,Note 6,,,2018-04-08 11:00:19,21.0,46.2266,-119.10101,0.20905501472197338,35.83800252376686,1.0
6385,384845,c25qcz333q,2018-04-08 11:00:40,46.2266,-119.10101,60670673-2052-f998-ba54-b7ad8a138844,3.97,55,Note 6,,,2018-04-08 11:00:40,6.0,46.225893,-119.101017,0.07861663426394927,47.16998055836956,1.0
6386,384979,c25qcz1m35,2018-04-08 11:00:46,46.225893,-119.101017,60670673-2052-f998-ba54-b7ad8a138844,4.31,55,Note 6,,,2018-04-08 11:00:46,17.0,46.223879,-119.101205,0.22441308328142434,47.5227705772428,1.0
6387,385336,c25qcyc1sg,2018-04-08 11:01:03,46.223879,-119.101205,60670673-2052-f998-ba54-b7ad8a138844,6.17,55,Note 6,,,2018-04-08 11:01:03,3.0,46.22356,-119.1013,0.03621618591576306,43.45942309891567,0.3
6388,385420,c25qcy9pf8,2018-04-08 11:01:06,46.22356,-119.1013,60670673-2052-f998-ba54-b7ad8a138844,5.29,55,Note 6,,,2018-04-08 11:01:06,6.0,46.2229,-119.10179,0.08250376770501167,49.502260623007,1.0
6389,385557,c25qcy8ezj,2018-04-08 11:01:12,46.2229,-119.10179,60670673-2052-f998-ba54-b7ad8a138844,6.42,55,Note 6,,,2018-04-08 11:01:12,3.0,46.222693,-119.10201,0.028569981697484138,34.28397803698096,0.3
6390,385609,c25qcy8ddn,2018-04-08 11:01:15,46.222693,-119.10201,60670673-2052-f998-ba54-b7ad8a138844,4.43,55,Note 6,,,2018-04-08 11:01:15,16.0,46.221146,-119.10315,0.1930857985871308,43.44430468210443,1.0
6391,385932,c25qcwr9xq,2018-04-08 11:01:31,46.221146,-119.10315,60670673-2052-f998-ba54-b7ad8a138844,1.8,55,Note 6,,,2018-04-08 11:01:31,30.0,46.218646,-119.1045,0.2967562908261001,35.61075489913201,1.0
6392,386519,c25qctyepu,2018-04-08 11:02:01,46.218646,-119.1045,60670673-2052-f998-ba54-b7ad8a138844,1.18,55,Note 6,,,2018-04-08 11:02:01,267.0,46.2185,-119.104637,0.019356101910912044,0.2609811493606118,26.7
6393,390370,c25qctydkb,2018-04-08 11:06:28,46.2185,-119.104637,60670673-2052-f998-ba54-b7ad8a138844,4.08,55,Note 6,,,2018-04-08 11:06:28,13.0,46.21747,-119.1051,0.11994261426182598,33.21487779558258,1.0
6394,390481,c25qctwk60,2018-04-08 11:06:41,46.21747,-119.1051,60670673-2052-f998-ba54-b7ad8a138844,6.08,55,Note 6,,,2018-04-08 11:06:41,14.0,46.21599,-119.1059,0.17570252562477115,45.18064944636973,1.0
6395,390614,c25qctmexk,2018-04-08 11:06:55,46.21599,-119.1059,60670673-2052-f998-ba54-b7ad8a138844,4.42,55,Note 6,,,2018-04-08 11:06:55,8.0,46.2151,-119.106451,0.10766181533322657,48.44781689995195,1.0
6396,390697,c25qctjq6x,2018-04-08 11:07:03,46.2151,-119.106451,60670673-2052-f998-ba54-b7ad8a138844,2.95,55,Note 6,,,2018-04-08 11:07:03,7.0,46.214404,-119.1068,0.08191790712315897,42.12920937762461,1.0
6397,390772,c25qctj46m,2018-04-08 11:07:10,46.214404,-119.1068,60670673-2052-f998-ba54-b7ad8a138844,7.24,55,Note 6,,,2018-04-08 11:07:10,3.0,46.214085,-119.107021,0.03933638527015874,47.20366232419048,0.3
6398,390809,c25qcthbt3,2018-04-08 11:07:13,46.214085,-119.107021,60670673-2052-f998-ba54-b7ad8a138844,6.62,55,Note 6,,,2018-04-08 11:07:13,35.0,46.209948,-119.1071,0.46005357361398347,47.31979614315259,1.0
6399,391175,c25qcskb7q,2018-04-08 11:07:48,46.209948,-119.1071,60670673-2052-f998-ba54-b7ad8a138844,4.71,55,Note 6,,,2018-04-08 11:07:48,15.0,46.208143,-119.1071,0.20070684899292687,48.16964375830245,1.0
6400,391337,c25qceuvgq,2018-04-08 11:08:03,46.208143,-119.1071,60670673-2052-f998-ba54-b7ad8a138844,6.22,55,Note 6,,,2018-04-08 11:08:03,10.0,46.2069,-119.106936,0.13879026255206336,49.96449451874281,1.0
6401,391462,c25qcesyxn,2018-04-08 11:08:13,46.2069,-119.106936,60670673-2052-f998-ba54-b7ad8a138844,7.43,55,Note 6,,,2018-04-08 11:08:13,3.0,46.206661,-119.106747,0.03029516818140756,36.354201817689066,0.3
6402,391503,c25qcetj79,2018-04-08 11:08:16,46.206661,-119.106747,60670673-2052-f998-ba54-b7ad8a138844,3.74,55,Note 6,,,2018-04-08 11:08:16,3.0,46.2063,-119.106509,0.044122162200083324,52.94659464009999,0.3
6403,391547,c25qcet71n,2018-04-08 11:08:19,46.2063,-119.106509,60670673-2052-f998-ba54-b7ad8a138844,7.19,55,Note 6,,,2018-04-08 11:08:19,26.0,46.205443,-119.10361,0.24259163161115607,33.58961053077546,1.0
6404,391842,c25qcerqhw,2018-04-08 11:08:45,46.205443,-119.10361,60670673-2052-f998-ba54-b7ad8a138844,5.04,55,Note 6,,,2018-04-08 11:08:45,12.0,46.20539,-119.102169,0.1110489770103023,33.31469310309068,1.0
6405,391996,c25qcg2myk,2018-04-08 11:08:57,46.20539,-119.102169,60670673-2052-f998-ba54-b7ad8a138844,6.88,55,Note 6,,,2018-04-08 11:08:57,7.0,46.205251,-119.10134,0.06564160812701061,33.758541322462605,1.0
6406,392093,c25qcg3j1e,2018-04-08 11:09:04,46.205251,-119.10134,60670673-2052-f998-ba54-b7ad8a138844,7.49,55,Note 6,,,2018-04-08 11:09:04,25.0,46.203689,-119.098799,0.2615443825764199,37.662391091004466,1.0
6407,392416,c25qcg4guz,2018-04-08 11:09:29,46.203689,-119.098799,60670673-2052-f998-ba54-b7ad8a138844,5.03,55,Note 6,,,2018-04-08 11:09:29,4.0,46.203398,-119.098416,0.04376976009493888,39.392784085444994,0.4
6408,392476,c25qcg54mc,2018-04-08 11:09:33,46.203398,-119.098416,60670673-2052-f998-ba54-b7ad8a138844,7.62,55,Note 6,,,2018-04-08 11:09:33,12.0,46.2025,-119.0972,0.1368509082066097,41.05527246198291,1.0
6409,392651,c25qcfuj44,2018-04-08 11:09:45,46.2025,-119.0972,60670673-2052-f998-ba54-b7ad8a138844,3.07,55,Note 6,,,2018-04-08 11:09:45,32.0,46.199809,-119.09459,0.36039446120151786,40.544376885170756,1.0
6410,393095,c25qcfmvqu,2018-04-08 11:10:17,46.199809,-119.09459,60670673-2052-f998-ba54-b7ad8a138844,6.61,55,Note 6,,,2018-04-08 11:10:17,6.0,46.1994,-119.093957,0.06664639619503873,39.98783771702324,1.0
6411,393192,c25qcfq7j8,2018-04-08 11:10:23,46.1994,-119.093957,60670673-2052-f998-ba54-b7ad8a138844,5.13,55,Note 6,,,2018-04-08 11:10:23,9.0,46.198994,-119.092987,0.08724363238455542,34.89745295382217,1.0
6412,393316,c25qcfr0sk,2018-04-08 11:10:32,46.198994,-119.092987,60670673-2052-f998-ba54-b7ad8a138844,1.81,55,Note 6,,,2018-04-08 11:10:32,4.0,46.198829,-119.092536,0.039261488978055606,35.33534008025005,0.4
6413,393390,c25qcfprwv,2018-04-08 11:10:36,46.198829,-119.092536,60670673-2052-f998-ba54-b7ad8a138844,0.99,55,Note 6,,,2018-04-08 11:10:36,4.0,46.198721,-119.09206,0.038553252722759945,34.69792745048395,0.4
6414,393446,c25qcfpz1c,2018-04-08 11:10:40,46.198721,-119.09206,60670673-2052-f998-ba54-b7ad8a138844,1.95,55,Note 6,,,2018-04-08 11:10:40,7.0,46.1985,-119.091241,0.06765492644579071,34.79396217212094,1.0
6415,393555,c25qf40mub,2018-04-08 11:10:47,46.1985,-119.091241,60670673-2052-f998-ba54-b7ad8a138844,6.39,55,Note 6,,,2018-04-08 11:10:47,4.0,46.1984,-119.090769,0.03799120262911087,34.192082366199784,0.4
6416,393611,c25qf40tpv,2018-04-08 11:10:51,46.1984,-119.090769,60670673-2052-f998-ba54-b7ad8a138844,6.34,55,Note 6,,,2018-04-08 11:10:51,7.0,46.1983,-119.089942,0.06461414289523798,33.23013063183668,1.0
6417,393723,c25qf41ke5,2018-04-08 11:10:58,46.1983,-119.089942,60670673-2052-f998-ba54-b7ad8a138844,7.47,55,Note 6,,,2018-04-08 11:10:58,31.0,46.197187,-119.0864,0.299390428060266,34.76792067796637,1.0
6418,394238,c25qf1gyjg,2018-04-08 11:11:29,46.197187,-119.0864,60670673-2052-f998-ba54-b7ad8a138844,5.77,55,Note 6,,,2018-04-08 11:11:29,9.0,46.196469,-119.085628,0.09952224651594649,39.8088986063786,1.0
6419,394373,c25qf1u3zt,2018-04-08 11:11:38,46.196469,-119.085628,60670673-2052-f998-ba54-b7ad8a138844,3.33,55,Note 6,,,2018-04-08 11:11:38,18.0,46.19514,-119.08393,0.19727891861419405,39.45578372283881,1.0
6420,394638,c25qf1tdpq,2018-04-08 11:11:56,46.19514,-119.08393,60670673-2052-f998-ba54-b7ad8a138844,6.02,55,Note 6,,,2018-04-08 11:11:56,10.0,46.19472,-119.0828,0.09872128038853317,35.53966093987194,1.0
6421,394782,c25qf1qx9x,2018-04-08 11:12:06,46.19472,-119.0828,60670673-2052-f998-ba54-b7ad8a138844,1.88,55,Note 6,,,2018-04-08 11:12:06,8.0,46.1945,-119.08186,0.07637583554286188,34.36912599428785,1.0
6422,394889,c25qf1rnrw,2018-04-08 11:12:14,46.1945,-119.08186,60670673-2052-f998-ba54-b7ad8a138844,3.82,55,Note 6,,,2018-04-08 11:12:14,24.0,46.194257,-119.078986,0.22285785621944,33.428678432915994,1.0
6423,395297,c25qf33m49,2018-04-08 11:12:38,46.194257,-119.078986,60670673-2052-f998-ba54-b7ad8a138844,1.86,55,Note 6,,,2018-04-08 11:12:38,25.0,46.193289,-119.07623,0.23787874575545692,34.2545393887858,1.0
6424,395657,c25qf35r6t,2018-04-08 11:13:03,46.193289,-119.07623,60670673-2052-f998-ba54-b7ad8a138844,4.57,55,Note 6,,,2018-04-08 11:13:03,5.0,46.19283,-119.0758,0.060831055137811625,43.79835969922437,1.0
6425,395733,c25qf35ssz,2018-04-08 11:13:08,46.19283,-119.0758,60670673-2052-f998-ba54-b7ad8a138844,6.23,55,Note 6,,,2018-04-08 11:13:08,3.0,46.1925,-119.0756,0.03979279073379695,47.751348880556336,0.3
6426,395776,c25qf35fc6,2018-04-08 11:13:11,46.1925,-119.0756,60670673-2052-f998-ba54-b7ad8a138844,0.86,55,Note 6,,,2018-04-08 11:13:11,7.0,46.1917,-119.07545,0.08970212524256937,46.132521553321396,1.0
6427,395900,c25qf2gyhu,2018-04-08 11:13:18,46.1917,-119.07545,60670673-2052-f998-ba54-b7ad8a138844,5.62,55,Note 6,,,2018-04-08 11:13:18,6.0,46.1909,-119.0754,0.08903917288383957,53.423503730303736,1.0
6428,395982,c25qf2gcqp,2018-04-08 11:13:24,46.1909,-119.0754,60670673-2052-f998-ba54-b7ad8a138844,4.66,55,Note 6,,,2018-04-08 11:13:24,5.0,46.190388,-119.075455,0.05708902273797948,41.10409637134522,1.0
6429,396078,c25qf2eysb,2018-04-08 11:13:29,46.190388,-119.075455,60670673-2052-f998-ba54-b7ad8a138844,1.41,55,Note 6,,,2018-04-08 11:13:29,12.0,46.188945,-119.0754,0.16051012262201897,48.15303678660569,1.0
6430,396252,c25qf27yn5,2018-04-08 11:13:41,46.188945,-119.0754,60670673-2052-f998-ba54-b7ad8a138844,6.65,55,Note 6,,,2018-04-08 11:13:41,7.0,46.188103,-119.075415,0.09363325991360084,48.15424795556615,1.0
6431,396359,c25qf27cjw,2018-04-08 11:13:48,46.188103,-119.075415,60670673-2052-f998-ba54-b7ad8a138844,1.58,55,Note 6,,,2018-04-08 11:13:48,9.0,46.18711,-119.075,0.11494526425967087,45.97810570386835,1.0
6432,396499,c25qf2h5rm,2018-04-08 11:13:57,46.18711,-119.075,60670673-2052-f998-ba54-b7ad8a138844,7.49,55,Note 6,,,2018-04-08 11:13:57,4.0,46.186721,-119.0747,0.0490339205063988,44.13052845575892,0.4
6433,396560,c25qf2h3nk,2018-04-08 11:14:01,46.186721,-119.0747,60670673-2052-f998-ba54-b7ad8a138844,6.08,55,Note 6,,,2018-04-08 11:14:01,20.0,46.18522,-119.072871,0.21836141725755384,39.30505510635969,1.0
6434,396874,c25qdrvb3j,2018-04-08 11:14:21,46.18522,-119.072871,60670673-2052-f998-ba54-b7ad8a138844,7.31,55,Note 6,,,2018-04-08 11:14:21,3.0,46.185,-119.07257,0.03369539105883339,40.43446927060006,0.3
6435,396913,c25qdrwp0h,2018-04-08 11:14:24,46.185,-119.07257,60670673-2052-f998-ba54-b7ad8a138844,7.32,55,Note 6,,,2018-04-08 11:14:24,9.0,46.184496,-119.071627,0.09171106583426228,36.68442633370491,1.0
6436,397073,c25qdrwsjy,2018-04-08 11:14:33,46.184496,-119.071627,60670673-2052-f998-ba54-b7ad8a138844,5.95,55,Note 6,,,2018-04-08 11:14:33,10.0,46.1839,-119.07054,0.10674636038929766,38.428689740147156,1.0
6437,397220,c25qdrx2xq,2018-04-08 11:14:43,46.1839,-119.07054,60670673-2052-f998-ba54-b7ad8a138844,2.39,55,Note 6,,,2018-04-08 11:14:43,3.0,46.183801,-119.0702,0.02839575742525134,34.07490891030161,0.3
